coordinates,createdAt,created_at,customPrice,id,imageUrls,images,isUploaded,itemId,localImagePaths,pickupId,product.id,product.name,product.price,product.unit,quantity,supervisorPhoneNumber,totalPrice,weight,predicted_class,confidence,ensemble_details,blip_description,detection_method
,2025-05-20T13:46:31.976,,2.0,bkI7QUNx5Hj9cyHU4O1c,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748237763337.jpg?alt=media&token=06293067-21f3-4778-a237-4e1f17ab953d,,False,,/data/user/0/com.example.picker_app/cache/c34a99d4-40a7-4214-b81e-b517555ec7166150127312144819137.jpg,,damble.2,damble,2.0,weight,0.0,,24.2,12.1,a photo of a power stabilizer,0.11550816893577576,4 models used,a person is using a machine to make a piece of metal,object_detection
,2025-05-20T13:44:14.203,,,bkk5Ckvq8G1y5Bjohs98,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1747730475666.jpg?alt=media&token=96eee0e8-2cac-4954-92a1-f51183441963,,False,,/data/user/0/com.example.picker_app/cache/89163edb-e382-40ca-8776-579f1d3138fe8861089034986183958.jpg,,eoufky9iVJEjhYYpkjA1,Aluminium,105.0,WEIGHT,4.1,,430.5,0.0,a photo of a used inverter battery,0.11326513141393661,4 models used,a broken stair in a room with a broken door,object_detection
,2025-06-01T15:39:48.912,,,bm0AWanMEO5yR6jOsNWH,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748772943974.jpg?alt=media&token=e2c980a9-dcf9-4f61-9588-f330300bbabe,,True,,/data/user/0/com.example.picker_app/cache/f1cbdf10-f580-4f10-a58a-da937ede9cc98327007533840347881.jpg,,,,,,4.7,,122.2,0.0,a photo of air conditioner grill scrap,0.11069107018411159,4 models used,a metal bed frame with a metal frame,object_detection
,2025-05-20T13:46:31.976,,2.0,bmZvToQ9hNYZwbhsQl2E,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748256369143.jpg?alt=media&token=2149d96d-6860-4f6f-8339-d5a680485335,,False,,/data/user/0/com.example.picker_app/cache/c34a99d4-40a7-4214-b81e-b517555ec7166150127312144819137.jpg,,damble.2,damble,2.0,weight,0.0,,24.2,12.1,a photo of a power stabilizer,0.11550816893577576,4 models used,a person is using a machine to make a piece of metal,object_detection
,2025-05-20T13:43:21.032,,,boh1yicm1JZF1VNJLzk7,,,False,,/data/user/0/com.example.picker_app/cache/822344cf-a3a9-41ea-8457-19fef1ace9bf758822791408149742.jpg,,XQRzaEKu3O5EekUvBl1l,Metal Appliances Medium (Motor / Ceiling Fan),35.0,WEIGHT,7.4,,259.0,0.0,,0.0,,,
,2025-05-20T13:46:31.976,,2.0,brKIHGyquHUbIKYHIwPK,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1747830548591.jpg?alt=media&token=3febb3fb-7873-4471-bc65-97fee6b74fca,,False,,/data/user/0/com.example.picker_app/cache/c34a99d4-40a7-4214-b81e-b517555ec7166150127312144819137.jpg,,damble.2,damble,2.0,weight,0.0,,24.2,12.1,a photo of a power stabilizer,0.11550816893577576,4 models used,a person is using a machine to make a piece of metal,object_detection
,2025-06-04T13:47:24.187,,,bsEUzLC0wElwIurTY0W4,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1749025284098.jpg?alt=media&token=a407fa14-c315-4dd2-9764-3c983762c8e4,,False,,/data/user/0/com.example.picker_app/cache/3297c1e9-be9e-4f46-8ce6-3c2869e048014947321536650838821.jpg,,Ng8861YoJjTJGoDAsnES,Brass,305.0,WEIGHT,1.3,,396.5,0.0,a photo of air conditioner compressor scrap,0.22567441165447236,4 models used,a person holding a plastic bag with a pair of shoes,object_detection
,2025-05-28T13:37:34.293,,,bt2eGaZUpckMhGDwbYCs,"https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748419660915.jpg?alt=media&token=18811fc7-e229-4ca1-a9e2-4a088def4d53, https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748419836625.jpg?alt=media&token=237f096f-7f84-44c8-b405-2562dcbd6525",,True,,"/data/user/0/com.example.picker_app/cache/190b1579-904a-4518-9ff5-33c8082e827c3839260283166430162.jpg, /data/user/0/com.example.picker_app/cache/6d5a9414-5cd1-40fa-8766-e718586544eb3284937076388649765.jpg",,oXh4AmngfCKUUXXpLyol,Split AC (1.5 Ton),4150.0,QUANTITY,44.0,,182600.0,0.0,a photo of a split air conditioning unit,0.18671584576368333,4 models used,a white air conditioner,object_detection
,2025-05-20T13:47:32.327,,,bttVLsMcMagqQvnBsoqL,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1747733158578.jpg?alt=media&token=8e9ec05d-938c-41f7-805d-37a809186015,,False,,/data/user/0/com.example.picker_app/cache/86790950-8d3b-40c7-8535-cd89fb4707ff6793285604110236917.jpg,,Yai7gpI6XM64OWk2a6KR,Iron,26.0,WEIGHT,10.0,,260.0,0.0,a photo of a used inverter battery,0.1454063355922699,4 models used,a large bag of white plastic sitting on a table,object_detection
,2025-05-20T13:44:14.203,,,bu5urNE4W2mGeEwJSMKj,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748251453736.jpg?alt=media&token=8df73c83-bbd2-4b5f-8e40-9356e241122d,,False,,/data/user/0/com.example.picker_app/cache/89163edb-e382-40ca-8776-579f1d3138fe8861089034986183958.jpg,,eoufky9iVJEjhYYpkjA1,Aluminium,105.0,WEIGHT,4.1,,430.5,0.0,a photo of a used inverter battery,0.11326513141393661,4 models used,a broken stair in a room with a broken door,object_detection
,2025-06-04T12:02:08.618,,,bvz1lIQhTbK4n4dznUIG,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1749019010669.jpg?alt=media&token=c3b7a6c6-5e4d-415b-b80c-051807c6643a,,True,,/data/user/0/com.example.picker_app/cache/d8ba8657-a74f-418d-a5c8-6ab52ea253003434529345919087794.jpg,,Tn1LRdBaFNHOKdGBd0AW,Newspaper,14.0,WEIGHT,16.95,,237.3,0.0,a photo of mixed paper waste,0.1524221640895121,4 models used,a stack of papers sitting on top of a table,object_detection
,2025-05-20T13:45:09.194,,,bwmMQYmJhoCFwikcX3w3,,,False,,/data/user/0/com.example.picker_app/cache/decb2e0b-16f3-4c47-b216-d273a15a248b293324499167370541.jpg,,Ng8861YoJjTJGoDAsnES,Brass,305.0,WEIGHT,4.3,,1311.5,0.0,,0.0,,,
,2025-05-20T13:45:09.194,,,bxI9F5KIHHeZ1U4CsRiM,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748058600927.jpg?alt=media&token=9c11ee6b-c66e-4a5d-a04d-4dafdd9ada5c,,False,,/data/user/0/com.example.picker_app/cache/decb2e0b-16f3-4c47-b216-d273a15a248b293324499167370541.jpg,,Ng8861YoJjTJGoDAsnES,Brass,305.0,WEIGHT,4.3,,1311.5,0.0,a photo of a used inverter battery,0.204185950756073,4 models used,a person is standing on a scale with a bag,object_detection
,2025-06-04T11:33:45.975,,,bxuc5SiVXGPY2pLU0SD0,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1749017300999.jpg?alt=media&token=fc904278-5ca5-46b6-a5da-70fce3b7a578,,True,,/data/user/0/com.example.picker_app/cache/982a11e4-0658-4f2b-a810-a6bfb9243bd05783218667276318137.jpg,,vM2jyLKdHCKVM5fUJ2A5,Printer / Scanner / Fax Machine / LCD TV / LED TV,20.0,WEIGHT,5.45,,109.0,0.0,,0.0,,,
,2025-05-20T13:43:21.032,,,c0UCGWopAAJ9dJwUTYRu,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748233730367.jpg?alt=media&token=8b5600af-8404-44dc-842b-b9ec1ab12ab0,,False,,/data/user/0/com.example.picker_app/cache/822344cf-a3a9-41ea-8457-19fef1ace9bf758822791408149742.jpg,,XQRzaEKu3O5EekUvBl1l,Metal Appliances Medium (Motor / Ceiling Fan),35.0,WEIGHT,7.4,,259.0,0.0,a photo of a traditional stove (Chulha) scrap,0.28223215937614443,4 models used,a man is using a machine to make a piece of wood,object_detection
,2025-05-08T12:53:51.013,,,c17n2FzUQEAhIRUzj52d,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1746689050130.jpg?alt=media&token=b910d85c-ae62-4a5d-b20e-d5fcf450444b,,False,,/data/user/0/com.example.picker_app/cache/eeb70054-688c-4ef0-ac3f-37d3481acb168539781408082864996.jpg,,0vi1ZAWMBbQ3Ms1G8wrA,Steel,40.0,WEIGHT,1.0,,40.0,0.0,a photo of a laptop charger,0.694672691822052,4 models used,a black cord connected to a laptop,object_detection
,2025-05-20T13:44:14.203,,,c245ZjNHgPNcAjeEzzol,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1747730491008.jpg?alt=media&token=25830c86-726b-4bba-917b-bc26aea75262,,False,,/data/user/0/com.example.picker_app/cache/89163edb-e382-40ca-8776-579f1d3138fe8861089034986183958.jpg,,eoufky9iVJEjhYYpkjA1,Aluminium,105.0,WEIGHT,4.1,,430.5,0.0,a photo of a used inverter battery,0.11326513141393661,4 models used,a broken stair in a room with a broken door,object_detection
,2025-05-20T13:43:21.032,,,c3WE27WMiPCu4XUhEEV7,,,False,,/data/user/0/com.example.picker_app/cache/822344cf-a3a9-41ea-8457-19fef1ace9bf758822791408149742.jpg,,XQRzaEKu3O5EekUvBl1l,Metal Appliances Medium (Motor / Ceiling Fan),35.0,WEIGHT,7.4,,259.0,0.0,,0.0,,,
,2025-05-20T13:44:14.203,,,c4IpQsQKP5kjXvZkhsrI,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1747830493058.jpg?alt=media&token=fce3ec1c-cfe5-48d8-873c-452ccbcd88d4,,False,,/data/user/0/com.example.picker_app/cache/89163edb-e382-40ca-8776-579f1d3138fe8861089034986183958.jpg,,eoufky9iVJEjhYYpkjA1,Aluminium,105.0,WEIGHT,4.1,,430.5,0.0,a photo of a used inverter battery,0.11326513141393661,4 models used,a broken stair in a room with a broken door,object_detection
,2025-05-20T13:44:14.203,,,c5ZpFUdogFAUVE8twHpH,,,False,,/data/user/0/com.example.picker_app/cache/89163edb-e382-40ca-8776-579f1d3138fe8861089034986183958.jpg,,eoufky9iVJEjhYYpkjA1,Aluminium,105.0,WEIGHT,4.1,,430.5,0.0,,0.0,,,
,2025-06-05T11:04:31.978,,,c6aT4sjJfwdNaIcz2Dhl,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1749101873805.jpg?alt=media&token=23425a2d-cbfe-401f-b8d5-c30de693311c,,True,,/data/user/0/com.example.picker_app/cache/0e3a817a-deba-4285-95ea-24f955e457bd1632448156.jpg,,eoufky9iVJEjhYYpkjA1,Aluminium,105.0,WEIGHT,0.5,,52.5,0.0,a photo of a traditional stove (Chulha) scrap,0.2874152295291424,4 models used,a black and white tiled floor,object_detection
,2025-05-20T13:45:09.194,,,c7BQXXv3M8bCzAcc5DKT,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1747830510988.jpg?alt=media&token=9caacdab-9e1f-4bfb-aa72-079f0564f200,,False,,/data/user/0/com.example.picker_app/cache/decb2e0b-16f3-4c47-b216-d273a15a248b293324499167370541.jpg,,Ng8861YoJjTJGoDAsnES,Brass,305.0,WEIGHT,4.3,,1311.5,0.0,a photo of a used inverter battery,0.204185950756073,4 models used,a person is standing on a scale with a bag,object_detection
,2025-05-20T13:49:07.465,,,c7Vj3C2yTFlyo3JJX5Rg,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748167004333.jpg?alt=media&token=f5e5c9b0-6289-4213-85c1-52afedb1d987,,False,,/data/user/0/com.example.picker_app/cache/23f7c010-2795-49d5-8409-f1f48412a4722686840344295114900.jpg,,FdfqthDCzeLk7HNolUtD,Books,12.0,WEIGHT,2.8,,33.599999999999994,0.0,a photo of a used inverter battery,0.2103092312812805,4 models used,a small scale with a box of food on it,object_detection
,2025-05-19T18:00:27.082,,,cAOXwkVQLi5NhaA9bsYo,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1747657862261.jpg?alt=media&token=03a52b8e-f7fe-4d83-8a4b-40e7278427c4,,False,,/data/user/0/com.example.picker_app/cache/9c52f141-c4c0-4043-bc7d-e840f7fa4d195034444762837053583.jpg,,3ClvjTYJf19GGTT8iyO3,Clothes,2.0,WEIGHT,10.0,,20.0,0.0,a photo of a tablet device,0.22241942435503007,4 models used,a tablet and a cell phone on a table,object_detection
,2025-05-20T13:47:32.327,,,cBNzkee1d20VGcfZ0tRK,,,False,,/data/user/0/com.example.picker_app/cache/86790950-8d3b-40c7-8535-cd89fb4707ff6793285604110236917.jpg,,Yai7gpI6XM64OWk2a6KR,Iron,26.0,WEIGHT,10.0,,260.0,0.0,,0.0,,,
,2025-05-20T13:47:32.327,,,cBxzxDcI7vnN1MHmnqIl,,,False,,/data/user/0/com.example.picker_app/cache/86790950-8d3b-40c7-8535-cd89fb4707ff6793285604110236917.jpg,,Yai7gpI6XM64OWk2a6KR,Iron,26.0,WEIGHT,10.0,,260.0,0.0,,0.0,,,
,2025-05-20T13:45:09.194,,,cCxi3l3YwIKyfByUpLj0,,,False,,/data/user/0/com.example.picker_app/cache/decb2e0b-16f3-4c47-b216-d273a15a248b293324499167370541.jpg,,Ng8861YoJjTJGoDAsnES,Brass,305.0,WEIGHT,4.3,,1311.5,0.0,,0.0,,,
,2025-05-20T13:47:32.327,,,cDi971UHlglH2kctOr1B,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1747730545112.jpg?alt=media&token=4327e340-961e-40ad-8714-3d912eb283ec,,False,,/data/user/0/com.example.picker_app/cache/86790950-8d3b-40c7-8535-cd89fb4707ff6793285604110236917.jpg,,Yai7gpI6XM64OWk2a6KR,Iron,26.0,WEIGHT,10.0,,260.0,0.0,a photo of a used inverter battery,0.1454063355922699,4 models used,a large bag of white plastic sitting on a table,object_detection
,2025-05-20T21:34:25.217,,,cFTlKHQFZR3VYU62wEuz,"https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1747757156294.jpg?alt=media&token=820f8213-159d-4157-b026-8600567aeba1, https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1747757522208.jpg?alt=media&token=f967245a-df9b-48b8-9f2f-0d20ca01409d",,False,,"/data/user/0/com.example.picker_app/cache/88bc63c4-e7a7-4714-a4b8-2df33dc3fe1c6329570510038181591.jpg, /data/user/0/com.example.picker_app/cache/752ec734-a2e1-43ca-83af-52778e1f0a849150753755873207022.jpg",,0vi1ZAWMBbQ3Ms1G8wrA,Steel,40.0,WEIGHT,5.0,,200.0,0.0,a photo of an unknown object (Pilthoni),0.11701304316520691,4 models used,a white marble floor with a light shining on it,object_detection
,2025-05-20T13:49:07.465,,,cFtAztlLER6aOC9GAGJT,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748064218288.jpg?alt=media&token=f12300c9-b3ff-4434-b5cc-317c61a13fd1,,False,,/data/user/0/com.example.picker_app/cache/23f7c010-2795-49d5-8409-f1f48412a4722686840344295114900.jpg,,FdfqthDCzeLk7HNolUtD,Books,12.0,WEIGHT,2.8,,33.599999999999994,0.0,a photo of a used inverter battery,0.2103092312812805,4 models used,a small scale with a box of food on it,object_detection
,2025-05-20T13:43:21.032,,,cGzeEQyizeDMIfsV4VdB,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748058074234.jpg?alt=media&token=551347b3-bf4d-4cc1-b2af-86ccb96d4e29,,False,,/data/user/0/com.example.picker_app/cache/822344cf-a3a9-41ea-8457-19fef1ace9bf758822791408149742.jpg,,XQRzaEKu3O5EekUvBl1l,Metal Appliances Medium (Motor / Ceiling Fan),35.0,WEIGHT,7.4,,259.0,0.0,a photo of a traditional stove (Chulha) scrap,0.28223215937614443,4 models used,a man is using a machine to make a piece of wood,object_detection
,2025-05-20T13:49:07.465,,,cHeSHRGySkCFh7eeVm5p,,,False,,/data/user/0/com.example.picker_app/cache/23f7c010-2795-49d5-8409-f1f48412a4722686840344295114900.jpg,,FdfqthDCzeLk7HNolUtD,Books,12.0,WEIGHT,2.8,,33.599999999999994,0.0,,0.0,,,
,2025-05-20T13:44:14.203,,,cIlTgxdJF8mApMQWwsiy,,,False,,/data/user/0/com.example.picker_app/cache/89163edb-e382-40ca-8776-579f1d3138fe8861089034986183958.jpg,,eoufky9iVJEjhYYpkjA1,Aluminium,105.0,WEIGHT,4.1,,430.5,0.0,,0.0,,,
,2025-05-22T02:45:52.888,,,cIsCxOh6zmj0TKBj6TgX,,,False,,,,5Q0RkKss5puNBZZSdhLt,Metal Appliances Light (DVD/CD/VCR/BluRay Player/Clothes Press/Set Top Box/Iron Cooler/Iron Exhaust Fan/Chimney),28.0,WEIGHT,5.0,,140.0,0.0,,0.0,,,
,2025-05-20T13:46:31.976,,2.0,cIvCNCxZuoUGzWTK8Z1V,,,False,,/data/user/0/com.example.picker_app/cache/c34a99d4-40a7-4214-b81e-b517555ec7166150127312144819137.jpg,,damble.2,damble,2.0,weight,0.0,,24.2,12.1,,0.0,,,
,2025-05-20T13:45:09.194,,,cPIHmfESssyk2QM7MckZ,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1747829685536.jpg?alt=media&token=86e6ff0f-fd5a-4bea-9f50-8bb3fd3206c2,,False,,/data/user/0/com.example.picker_app/cache/decb2e0b-16f3-4c47-b216-d273a15a248b293324499167370541.jpg,,Ng8861YoJjTJGoDAsnES,Brass,305.0,WEIGHT,4.3,,1311.5,0.0,a photo of a used inverter battery,0.204185950756073,4 models used,a person is standing on a scale with a bag,object_detection
,2025-05-20T13:47:32.327,,,cQp7GlGdgKHcQQc0KxJ6,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748000075229.jpg?alt=media&token=fd86f26b-a43c-488f-adb7-2d605dac0861,,False,,/data/user/0/com.example.picker_app/cache/86790950-8d3b-40c7-8535-cd89fb4707ff6793285604110236917.jpg,,Yai7gpI6XM64OWk2a6KR,Iron,26.0,WEIGHT,10.0,,260.0,0.0,a photo of a used inverter battery,0.1454063355922699,4 models used,a large bag of white plastic sitting on a table,object_detection
"12.9194509, 80.1880296",,2025-04-10 18:00:45.686481,200.0,,,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1744288412998.jpg?alt=media&token=e4cdc4f3-07f8-463d-b963-2382945746fb,False,cSSe1fBiAZHsJJrv3fcV,/data/user/0/com.example.scrapuncle/cache/b0550ec6-db46-401d-b502-3c9a9891dc6c6595205638372925540.jpg,,Laptop.200,Laptop,200.0,quantity,2.0,,400.0,0.0,,0.0,,,
,2025-05-20T13:46:31.976,,2.0,cSj9UnWPj7NYV4c4vmxR,,,False,,/data/user/0/com.example.picker_app/cache/c34a99d4-40a7-4214-b81e-b517555ec7166150127312144819137.jpg,,damble.2,damble,2.0,weight,0.0,,24.2,12.1,,0.0,,,
,2025-05-20T13:46:31.976,,2.0,cUuxFb9iOgySWZLryCQe,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748058612096.jpg?alt=media&token=199a1534-0efe-4d91-a3ba-ad70ed5c9023,,False,,/data/user/0/com.example.picker_app/cache/c34a99d4-40a7-4214-b81e-b517555ec7166150127312144819137.jpg,,damble.2,damble,2.0,weight,0.0,,24.2,12.1,a photo of a power stabilizer,0.11550816893577576,4 models used,a person is using a machine to make a piece of metal,object_detection
,2025-05-20T13:46:31.976,,2.0,cVUMRUGZdHOdhpD8oqYL,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748064176659.jpg?alt=media&token=c98fce49-d9e5-450d-a256-aa4ef0631fba,,False,,/data/user/0/com.example.picker_app/cache/c34a99d4-40a7-4214-b81e-b517555ec7166150127312144819137.jpg,,damble.2,damble,2.0,weight,0.0,,24.2,12.1,a photo of a power stabilizer,0.11550816893577576,4 models used,a person is using a machine to make a piece of metal,object_detection
,2025-05-20T13:47:32.327,,,cVxk6Sw9uCTHjdUUNZ6D,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748175823080.jpg?alt=media&token=1109a964-91c3-4c06-ab69-696d9572bc3c,,False,,/data/user/0/com.example.picker_app/cache/86790950-8d3b-40c7-8535-cd89fb4707ff6793285604110236917.jpg,,Yai7gpI6XM64OWk2a6KR,Iron,26.0,WEIGHT,10.0,,260.0,0.0,a photo of a used inverter battery,0.1454063355922699,4 models used,a large bag of white plastic sitting on a table,object_detection
,2025-05-20T13:45:09.194,,,cZVJnHkHcGBeNWvhPwXo,,,False,,/data/user/0/com.example.picker_app/cache/decb2e0b-16f3-4c47-b216-d273a15a248b293324499167370541.jpg,,Ng8861YoJjTJGoDAsnES,Brass,305.0,WEIGHT,4.3,,1311.5,0.0,,0.0,,,
,2025-05-20T13:45:09.194,,,cZnl6y5Ykfcb0mVFXWmC,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748243091325.jpg?alt=media&token=771cf646-056c-47b7-b0f7-bc9bb21c7b22,,False,,/data/user/0/com.example.picker_app/cache/decb2e0b-16f3-4c47-b216-d273a15a248b293324499167370541.jpg,,Ng8861YoJjTJGoDAsnES,Brass,305.0,WEIGHT,4.3,,1311.5,0.0,a photo of a used inverter battery,0.204185950756073,4 models used,a person is standing on a scale with a bag,object_detection
,2025-05-20T13:49:07.465,,,ca7SoeXUyHCFC3izdqNG,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748165444967.jpg?alt=media&token=546f3193-0b21-4164-8a44-26ea62c44f95,,False,,/data/user/0/com.example.picker_app/cache/23f7c010-2795-49d5-8409-f1f48412a4722686840344295114900.jpg,,FdfqthDCzeLk7HNolUtD,Books,12.0,WEIGHT,2.8,,33.599999999999994,0.0,a photo of a used inverter battery,0.2103092312812805,4 models used,a small scale with a box of food on it,object_detection
,2025-05-20T13:43:21.032,,,calTwUyJAPJAfVAxFApm,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748172156757.jpg?alt=media&token=0fc11cf5-543a-484c-8b6f-8e362f5c959f,,False,,/data/user/0/com.example.picker_app/cache/822344cf-a3a9-41ea-8457-19fef1ace9bf758822791408149742.jpg,,XQRzaEKu3O5EekUvBl1l,Metal Appliances Medium (Motor / Ceiling Fan),35.0,WEIGHT,7.4,,259.0,0.0,a photo of a traditional stove (Chulha) scrap,0.28223215937614443,4 models used,a man is using a machine to make a piece of wood,object_detection
,2025-05-20T13:44:14.203,,,cbmMRXKK3jW3MlwTvBGc,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1747825555939.jpg?alt=media&token=a4838eb8-46e4-468d-8374-4a5f17992573,,False,,/data/user/0/com.example.picker_app/cache/89163edb-e382-40ca-8776-579f1d3138fe8861089034986183958.jpg,,eoufky9iVJEjhYYpkjA1,Aluminium,105.0,WEIGHT,4.1,,430.5,0.0,a photo of a used inverter battery,0.11326513141393661,4 models used,a broken stair in a room with a broken door,object_detection
,2025-04-21,,,cc17d553-3f6e-41cc-ad77-e3451ee4abb4,,,,,,ee3d15fa-aa66-46c4-a069-d4c33007ecf2,2zZgJl0tXqzqWQZBCQGP,Plastic Fan,180.0,weight,5.0,8888899999.0,1080.0,6.0,,0.0,,,
,2025-06-01T14:16:40.540,,,ccPWeKVQaQ1Hf3Svo6Xr,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748767757163.jpg?alt=media&token=8986537d-f1b4-44d4-9e4f-1cb8b33df707,,True,,/data/user/0/com.example.picker_app/cache/a498744f-4977-4db9-8f51-ff566d9737065709292621875296442.jpg,,3ClvjTYJf19GGTT8iyO3,Clothes,2.0,WEIGHT,8.9,,17.8,0.0,a photo of a traditional stove (Chulha) scrap,0.1113611620850861,4 models used,a pile of chips and chips on the ground,object_detection
,2025-05-30T09:56:20.860,,400.0,ccd0xp23ThmOAVPVoacl,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748579198476.jpg?alt=media&token=59481e9f-8dff-427f-84cc-3467e312eed2,,True,,/data/user/0/com.example.picker_app/cache/4f728229-3a72-4a30-93b7-bd13b0bf91025624309787105647613.jpg,,Ng8861YoJjTJGoDAsnES,Brass,305.0,WEIGHT,5.0,,2000.0,0.0,a photo of an unknown object (Pilthoni),0.1769780158996582,4 models used,a person standing on the ground with their feet up,object_detection
,2025-06-04T15:03:01.496,,,ccuA1oDsA2ekJ14Rg7u5,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1749029663235.jpg?alt=media&token=ccba3850-932d-4742-819f-81a6bae9b899,,True,,/data/user/0/com.example.picker_app/cache/ab075583-ecb5-4478-a612-f4d3a5ad464a5704671607270016102.jpg,,0vi1ZAWMBbQ3Ms1G8wrA,Steel,40.0,WEIGHT,0.8,,32.0,0.0,a photo of air conditioner compressor scrap,0.24241982102394105,4 models used,a man is working on a piece of wood,object_detection
,2025-05-28T13:19:40.497,,,cd5ZlQHWcmXizPm7BAcM,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748418896439.jpg?alt=media&token=33496179-2318-4776-a890-e18c3e64507b,,True,,/data/user/0/com.example.picker_app/cache/31e82ab0-067a-47c0-955e-dec97570439c7831967078617200468.jpg,,5Q0RkKss5puNBZZSdhLt,Metal Appliances Light (DVD/CD/VCR/BluRay Player/Clothes Press/Set Top Box/Iron Cooler/Iron Exhaust Fan/Chimney),28.0,WEIGHT,6.7,,187.6,0.0,a photo of a set-top box,0.3532508611679077,4 models used,a black and white remote control device,object_detection
,2025-05-20T13:44:14.203,,,ceFKbAUAEoEkv135F1Mt,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1747978351590.jpg?alt=media&token=a287ace2-6e60-4a07-a2c4-07f114809a09,,False,,/data/user/0/com.example.picker_app/cache/89163edb-e382-40ca-8776-579f1d3138fe8861089034986183958.jpg,,eoufky9iVJEjhYYpkjA1,Aluminium,105.0,WEIGHT,4.1,,430.5,0.0,a photo of a used inverter battery,0.11326513141393661,4 models used,a broken stair in a room with a broken door,object_detection
,2025-06-02T12:30:28.946,,,cesAk1m27CpEZDhiLpYo,https://firebasestorage.googleapis.com/v0/b/scrapuncle-452708.firebasestorage.app/o/items%2F1748848821593.jpg?alt=media&token=516072c8-1142-43a3-9e67-776c6f2107ef,,False,,/data/user/0/com.example.picker_app/cache/749a279b-83d7-4fae-ae37-a49f3ed59a995519997488112619749.jpg,,FdfqthDCzeLk7HNolUtD,Books,12.0,WEIGHT,47.3,,567.5999999999999,0.0,a photo of a CRT monitor,0.07337325829430483,4 models used,a close up of a light on a metal object,object_detection
